Fecha,A3_Tmax,A3_Tmin,A4_Tmax,A4_Tmin,B3_Tmax,B3_Tmin,B4_Tmax,B4_Tmin,C1_Tmax,C1_Tmin,C2_Tmax,C2_Tmin,C3_Tmax,C3_Tmin,C4_Tmax,C4_Tmin,D1_Tmax,D1_Tmin,D2_Tmax,D2_Tmin,D3_Tmax,D3_Tmin,E1_Tmax,E1_Tmin
2021-01-01 00:00:00,0.8215075000000001,0.4193103,0.29097399999999995,0.11393909999999999,1.3766564000000001,0.4409311999999999,1.1286092,0.38866389999999995,0.773913,0.33408129999999997,0.24030220000000002,0.0962935,0.6589789,0.17843529999999996,0.40041099999999996,0.10752729999999999,0.4029834,0.08573310000000002,1.2262407,0.2878468999999999,1.6922264999999999,0.33740819999999994,0.15989570000000006,-0.21479459999999997
2021-01-02 00:00:00,0.7192965,0.2854582,0.2688259,0.11645810000000001,1.2035300999999998,0.31036339999999996,1.0102148,0.13790779999999997,0.8106879,0.25871890000000003,0.2510515,0.043819599999999986,0.5539908000000001,0.08684889999999998,0.3634388,-0.012015300000000003,0.28301109999999996,0.042080499999999986,1.1207692999999999,-0.13000099999999995,1.4268417000000002,-0.24139400000000005,0.0783818,-0.2767897
2021-01-03 00:00:00,0.7667877000000001,0.15500739999999996,0.2678513,0.0614399,1.3883548,0.2845316,1.0462407,-0.015210600000000003,0.7054441,0.3075103,0.252839,0.007249000000000006,0.669165,-0.033795600000000016,0.3942836,-0.0988155,0.3112112,0.05786899999999999,1.4322055,-0.22855079999999997,1.8356125,-0.48591120000000004,0.1693066,-0.2417696
2021-01-04 00:00:00,0.7953705,0.1722106,0.2754597,0.0490802,1.3276675,0.1710287,1.043985,0.03176379999999998,0.6167086,0.16886790000000004,0.2846145,-0.01594339999999999,0.6491511,-0.07494490000000002,0.3903674999999999,-0.0582947,0.25367769999999995,0.01659980000000001,1.3630307000000002,-0.16216959999999997,1.5242543,-0.24024919999999997,0.0980526,-0.27231830000000007
2021-01-05 00:00:00,0.8532711,0.2795372,0.2581266,0.077265,1.2714122,0.12782790000000002,1.021953,0.271314,0.6713383,0.11694139999999995,0.25251049999999997,-0.0037297000000000146,0.6303909000000001,-0.09241160000000001,0.28654739999999995,-0.06396049999999999,0.2617681,0.01858619999999999,1.3457543999999997,-0.24199200000000004,1.3771423,-0.6051187,0.15503019999999998,-0.3597099
2021-01-06 00:00:00,0.7291922000000001,0.41214609999999996,0.23907699999999998,0.10805669999999999,1.1946287000000002,0.14405790000000002,1.0147814,0.15442870000000003,0.7977215999999999,0.07907349999999998,0.2651245,-0.03222510000000001,0.6261513,-0.08354719999999997,0.3512628,-0.0453745,0.3587889,-0.10155120000000001,1.385971,-0.2858793,1.3613601999999998,-0.7825182000000002,0.17420699999999995,-0.4009382
2021-01-07 00:00:00,0.6360307,0.47947190000000006,0.2124321,0.13748709999999997,0.862092,0.3520228,0.7272209000000001,0.5324686,0.7966544,-0.0405984,0.1901229,0.06218509999999997,0.3883262,0.17868840000000002,0.2795964,0.1002654,0.2560903,-0.1631065,0.8602998999999999,-0.03972619999999995,0.44268589999999985,-0.24464129999999995,0.05426699999999996,-0.42405279999999995
2021-01-08 00:00:00,0.8173096999999999,0.5488141,0.203067,0.13351459999999998,0.7552495,0.3487382,0.7446875,0.5403408,0.7340059000000001,-0.01787480000000001,0.2029295,0.021268599999999995,0.4629887,0.1688398,0.34093769999999995,0.0894433,0.2970527,-0.18970369999999998,0.74878,-0.29964119999999994,0.3879097000000001,-0.2757333,0.029702799999999994,-0.42550800000000005
2021-01-09 00:00:00,0.7865911,0.38889209999999996,0.248492,0.0906471,0.8860495,0.4138521,0.8781984999999999,0.34925999999999996,0.6269621000000001,0.13233090000000003,0.18442129999999998,0.05789689999999999,0.47626209999999997,0.08017699999999997,0.32981859999999996,0.08599979999999997,0.17632539999999997,-0.05877919999999999,0.5701269000000001,-0.03950890000000003,0.34486429999999996,-0.2827384,-0.038748800000000014,-0.25554859999999996
2021-01-10 00:00:00,0.49400459999999996,0.2293922,0.2126966,0.0760304,0.9252482000000001,0.38222849999999997,0.8798659,0.24006709999999998,0.7943854,0.34486639999999996,0.2130003,0.11434400000000002,0.48344180000000003,-0.0018717999999999894,0.35510719999999996,-0.012580200000000007,0.27854450000000003,0.046544399999999986,0.9171710999999999,0.13879689999999995,0.8761715,-0.3720573,0.0876571,-0.22355969999999997
